index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_uncertainty_correction,flux_baseline_correction,apparent_mag,apparent_magerr,MJD,COIN_FIT_DETECTION
310,787,9,0,ZTF_g,2215365053215,4194304,2.8747,128.441,5.56744,26.2811,3.4566e-05,0.0381312,-0.066595,4.73121e-05,290,30.0,0.120605,0.097122,20.3652,26.2811,2,2459969.8650579,787120132,1,26.9593978129269,32.0093223967239,0.936889793197427,1.25456672308124,31.2944506041641,48.8010950762573,0.645584294374461,1.15175940179575,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,37.09508657565521,31.315287749856687,22.541708983250064,1.2860854358706373,59969.36505790008,False
385,787,9,0,ZTF_g,2277218843215,4194304,3.0005,124.001,7.0983,26.2758,2.75794e-05,0.0347584,-0.0672158,4.02894e-05,280,30.0,0.098414,0.092048,20.2116,26.2758,1,2460031.7188426,787120132,1,6.44790734931491,41.7213056048953,0.171915762949991,1.16121215882609,-5.15812596680682,68.8033561065766,-0.0754740253356509,1.10165343640125,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,48.3501470065908,10.8037972862447,23.691858932900484,4.858824468308955,60031.21884260001,False
395,787,9,0,ZTF_g,2282302693215,4194304,2.5108,122.897,12.3857,26.2637,2.58591e-05,0.0313994,-0.0575632,4.56838e-05,228,30.0,0.099726,0.100636,19.6596,26.2637,1,2460036.8026968,787120132,1,18.2526679526633,63.8576943034168,0.317956656077446,1.02387288899831,-88.371551288403,107.484263639429,-0.827718735360474,1.10689672271906,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,74.00365022876628,22.608557889593094,22.87801784674233,3.5537765586700854,60036.30269679986,False
398,787,9,0,ZTF_g,2289325103215,4194304,2.5914,109.704,11.0723,26.155,4.87379e-05,0.0426196,-0.0427716,8.73954e-05,218,30.0,0.106101,0.098919,19.5847,26.155,1,2460043.8251042,787120132,1,37.9445542905509,61.6864652513879,0.684249315830623,1.08775431706747,95.479698773459,98.9815968576921,0.971117491429358,1.12772042597453,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,71.48744795924141,42.30044422748069,22.08913767940338,1.8348252285947897,60043.325104199816,False
400,787,9,0,ZTF_g,2291322873215,4194304,1.7248,121.512,6.52432,26.2379,2.17544e-05,0.0314415,-0.0630427,2.98602e-05,307,30.0,0.10272,0.091986,20.5407,26.2379,1,2460045.8228704,787120132,1,27.9336249370613,32.2566480637383,0.963302889161007,1.87208539738659,39.0388070855063,58.191018060549,0.67539178737906,1.09072953472394,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,37.38170829530834,32.28951487399109,22.465246199715644,1.2569194939781327,60045.3228703998,False
402,787,9,0,ZTF_g,2297218463215,4194304,1.8107,124.428,4.67092,26.2714,3.60025e-05,0.0398996,-0.0957753,4.85646e-05,304,30.0,0.123922,0.091164,20.9035,26.2714,1,2460051.7184606,787120132,1,-1.08501818956061,22.9623042275466,-0.0525625411771277,2.52896875227098,-16.111282578841,40.9960718658568,-0.395642612956758,1.09624316551567,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,26.610643385083144,3.2708717473691804,24.98474121115028,8.832867123702558,60051.21846059989,False
411,787,9,0,ZTF_g,2303215683215,4194304,1.7796,121.936,6.06517,26.242,2.3589e-05,0.0321297,-0.0653332,3.18014e-05,304,30.0,0.105142,0.086737,20.6902,26.242,1,2460057.7156829,787120132,1,18.7415073547087,25.4627566464497,0.818754875953705,2.51856623061159,18.2858377857309,48.1568306448593,0.382271709096722,1.07589912790746,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,29.508377295470773,23.097397291638487,22.83309238853401,1.387050013695286,60057.215682900045,False
419,787,9,0,ZTF_g,2309173763215,4194304,2.7082,305.256,14.3129,26.2299,4.03057e-05,0.0407875,-0.0376175,6.35492e-05,257,30.0,0.099685,0.09805,19.5254,26.2299,1,2460063.6737616,787120132,1,80.8269875923605,47.5490850896023,1.89090203480082,1.21711423225163,-26.9212313544477,80.0657712869167,-0.338503544784551,1.10273419306094,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,55.10386649648413,85.18287752929028,21.404019233208377,0.7023273877389439,60063.17376160016,False
425,787,9,0,ZTF_g,2311321503215,4194304,2.2267,286.278,12.8447,26.1703,3.952e-05,0.0387656,-0.038716,6.90899e-05,224,30.0,0.10795,0.089231,18.6804,26.1703,1,2460065.8215046,787120132,1,40.3634012959875,59.6211314286569,0.753082132024786,1.02292165297867,-42.214510780994,104.100847770572,-0.408246703557835,1.08539705908205,0.438649327263071,18.9789998054504,0.0759999975562096,5.01700019836426,0.462999999523163,2458166.884375,2458276.724259,0,69.09396596008243,44.71929123291729,22.044062720768768,1.6774711041852044,60065.32150459988,False
8,787,9,0,ZTF_i,1923264793215,0,2.6053,398.86,6.77212,25.6402,6.1004e-06,0.0260633,0.194931,1.92412e-05,317,30.0,0.110767,0.086653,19.5404,25.6402,2,2459677.7647917,787120332,1,45.1133745156778,39.9318099897268,1.25672750157534,1.23833792055332,18.3399233956323,64.7139257407065,0.285308666157364,1.09366466513875,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,48.01679488589056,23.123109314559496,22.2300844192099,2.254533916629738,59677.26479170006,False
16,787,9,0,ZTF_i,1929322733215,0,2.4559,409.826,10.3926,25.6638,5.9311e-06,0.0255878,0.19092,1.90663e-05,316,30.0,0.102001,0.091547,19.1853,25.6638,2,2459683.8227315,787120332,1,22.8755182854705,54.2116883673016,0.469388894835301,1.10627974625868,43.5026195196056,90.584755918538,0.483476626071327,1.09002155161975,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,65.18791713724544,0.8852530843521969,25.796131378553106,79.94834797745796,59683.322731500026,False
23,787,9,0,ZTF_i,1933324983215,0,2.4081,400.542,9.7769,25.6415,7.513e-06,0.0287085,0.184389,2.34777e-05,315,30.0,0.100351,0.091971,19.2075,25.6415,2,2459687.8249884,787120332,1,34.0674786253235,52.8102270988934,0.717590628152233,1.10819236017415,60.1208221180953,89.8955556287382,0.673289562434804,1.07736352395131,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,63.50270231019429,12.0772134242052,22.936583147336567,5.708674797449413,59687.3249884001,False
45,787,9,0,ZTF_i,1946226923215,0,2.0425,410.794,6.69718,25.6551,3.9805e-06,0.0211817,0.189561,1.2624e-05,319,30.0,0.102487,0.080603,19.7977,25.6551,2,2459700.7269213,787120332,1,34.18150656848,33.4707982450371,1.1360041860263,1.98060245462308,49.6788246721718,61.5735904147128,0.812254313541784,1.06798039325235,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,40.24762349646671,12.191241367361702,22.939980175751728,3.584281822776372,59700.22692129994,False
162,787,9,0,ZTF_i,2135422473215,0,2.3676,399.075,10.5275,25.6295,7.7738e-06,0.0295653,0.196245,2.45638e-05,320,30.0,0.111273,0.093174,19.1082,25.6295,2,2459889.9224769,787120332,1,166.835080212407,57.256288542331,3.2412981604968,1.01931801284286,177.861033280426,93.8914597207542,1.90708439410073,1.08652241093663,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,68.84895684848176,144.84481501128872,20.227242616395447,0.5160648135355825,59889.42247689981,True
174,787,9,0,ZTF_i,2143507193215,0,2.2495,415.057,8.51015,25.6809,4.5295e-06,0.0225372,0.184891,1.41446e-05,318,30.0,0.102499,0.087826,19.4178,25.6809,2,2459898.0071991,787120332,1,85.1973712925653,43.2189371717204,2.19283984310691,1.38008642788565,-39.7095576041158,72.962207081267,-0.547913849628177,1.07651855134731,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,51.96946599451872,63.20710609144699,21.17898523298009,0.8926725604019391,59897.50719910022,False
198,787,9,0,ZTF_i,2159368563215,0,3.8025,402.082,8.15681,25.6613,2.32339e-05,0.0488729,0.189003,7.67684e-05,298,30.0,0.145792,0.131338,19.0172,25.6613,2,2459913.8685648,787120332,1,67.0693029320978,64.6425757811512,1.1541438467467,0.953888816144861,177.538997920429,83.9004225734506,2.13031982204428,1.18762954615308,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,77.73074406037986,45.07903773097949,21.526363407728653,1.8720956141518932,59913.368564799894,False
408,787,9,0,ZTF_i,2300246943215,0,3.659,383.072,6.64508,25.5892,6.8555e-06,0.027409,0.187747,2.20688e-05,314,30.0,0.116761,0.121082,19.46,25.5892,2,2460054.7469444,787120332,1,56.0130929478446,41.6252658676572,1.49688120368886,1.42374998443486,85.1984458450464,65.0069175198158,1.31943284733585,1.11682968555787,0.406091475756576,17.3470002746582,0.0659999996423721,4.44299983978271,0.331999987363815,2458174.769132,2458561.945544,0,50.053124407638,34.02282774672629,21.759773984027657,1.5972416394637123,60054.246944400016,False
11,787,9,0,ZTF_r,1926237023215,4194304,2.8076,193.036,10.3022,26.2048,2.81181e-05,0.0352821,0.134788,3.74045e-05,305,30.0,0.099009,0.089826,19.5838,26.2048,1,2459680.7370255,787120232,1,42.0062261652596,58.0215518664043,0.805339734124979,1.07068996045819,-2.90986838973143,88.5702714165923,-0.0330750541225787,1.09704157699958,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,79.72724591775606,42.852823703117885,22.12485138952822,2.0199338902983386,59680.23702549981,False
38,787,9,0,ZTF_r,1942238713215,4194304,1.8337,191.517,5.92328,26.2722,2.10984e-05,0.0305111,0.121911,2.81998e-05,309,30.0,0.099783,0.076129,20.6652,26.2722,1,2459696.7387153,787120232,1,53.1991283663467,27.4707909228931,2.15421057872403,3.0912338412148,-5.57151270979242,52.7526964724197,-0.10632702294909,1.05224212373392,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,37.74753402852215,54.045725904204986,21.940296614110835,0.7582930381471275,59696.23871529987,False
43,787,9,0,ZTF_r,1945281223215,4194304,1.8548,188.269,7.32693,26.1809,1.9627e-05,0.0295604,0.112333,2.62423e-05,308,30.0,0.094601,0.074668,20.3084,26.1809,1,2459699.7812269,787120232,1,28.5650117801342,34.664083153163,0.9166625543022,2.29905755001632,15.892724715638,64.3188972865462,0.248756800971011,1.05950154072409,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,47.6318159919124,29.41160931799249,22.509603028769558,1.7582806184897692,59699.28122689994,False
46,787,9,0,ZTF_r,1947222593215,4194304,3.4799,190.732,6.06139,26.1948,3.06074e-05,0.0364497,0.118966,4.06327e-05,304,30.0,0.139877,0.090751,19.975,26.1948,1,2459701.7225926,787120232,1,35.1546635286684,46.2559339373275,0.84541566860037,0.992617779892948,98.1962710223369,63.1102649726271,1.5664270875786,1.14445878710198,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,63.56014449024303,36.00126106652669,22.304005715815002,1.9168008794341524,59701.222592600156,False
55,787,9,0,ZTF_r,1955181133215,4194304,2.6022,585.355,17.0427,26.2439,1.74428e-05,0.0278299,0.126476,2.34387e-05,306,30.0,0.08865,0.078362,16.5649,26.2439,1,2459709.6811343,787120232,1,55.3126558478641,38.6085180552799,1.59366186610818,1.4602968078535,121.771244106981,67.621656833712,1.8129011648384,1.06991640628249,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,53.05185253577714,56.15925338572239,21.870346686517934,1.0256261047932083,59709.18113429984,False
57,787,9,0,ZTF_r,1955249743215,4194304,2.067,193.904,9.91327,26.2058,1.96084e-05,0.0291488,0.129108,2.62064e-05,305,30.0,0.087854,0.087045,20.0293,26.2058,1,2459709.7497454,787120232,1,89.0189094822211,45.4469260668824,2.17887620957762,2.08313368986178,98.5550093796593,84.9778451130393,1.16758412626493,1.06113761475601,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,62.44848912492483,89.86550702007939,21.32181742765736,0.7544643867394163,59709.24974540016,False
61,787,9,0,ZTF_r,1957282243215,4194304,3.4856,190.541,11.6556,26.2145,3.82441e-05,0.0400726,0.125217,5.17521e-05,292,30.0,0.119231,0.098122,19.2734,26.2145,1,2459711.7822454,787120232,1,118.98534269839,77.8278284345792,1.70064377612293,2.42605688536803,151.049892006713,105.086351135351,1.44706919668529,1.1391562010305,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,106.94299303017176,119.83194023624829,21.018068522072006,0.9689237051820319,59711.282245399896,False
77,787,9,0,ZTF_r,1970259383215,4194304,1.7973,183.004,7.10473,26.2075,2.02682e-05,0.0301929,0.112384,2.73787e-05,306,30.0,0.101438,0.071932,20.3777,26.2075,1,2459724.7593866,787120232,1,31.7312726420647,33.7897423849529,1.04461777405664,2.25836980421414,83.5953968522969,64.3445988289594,1.30793288312295,1.05186147043396,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,46.43038688151026,32.57787017992298,22.425193279146562,1.5473531805133758,59724.259386599995,False
84,787,9,0,ZTF_r,1977286843215,4194304,2.3899,188.409,8.03965,26.1856,2.25964e-05,0.0317282,0.119368,3.04548e-05,305,30.0,0.107378,0.084384,19.9524,26.1856,1,2459731.7868403,787120232,1,23.200913591948,46.6621692695807,0.553088925842147,1.33811889028094,-135.163912588842,78.1593473818661,-1.74098497332569,1.07263146877486,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,64.11835128053376,24.04751112980629,22.732924663976416,2.8948232359477553,59731.286840300076,False
107,787,9,0,ZTF_r,2024178703215,4194304,1.9992,173.814,10.6805,26.0987,2.27512e-05,0.0321188,0.114735,3.09467e-05,306,30.0,0.102955,0.089553,19.6966,26.0987,2,2459778.6787037,787120232,1,91.3943243297677,47.2696206042906,2.15075980273577,1.43828281271895,28.7388300535959,87.0367272303532,0.332415850735285,1.05349937104192,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,64.9530483954437,92.240921867626,21.186390913242025,0.7645145258211434,59778.17870370019,False
108,787,9,0,ZTF_r,2024179653215,4194304,2.0815,171.775,9.9531,26.1008,2.40637e-05,0.0326569,0.124999,3.23211e-05,302,30.0,0.107854,0.086617,19.7486,26.1008,2,2459778.6796528,787120232,1,34.039017465898,43.7823555779264,0.864833876424799,1.71842281633454,32.5581466916385,79.5267090526854,0.41215621862489,1.05841769480483,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,60.16120765017205,34.885615003756286,22.244184040936446,1.8723196692607782,59778.17965279985,False
110,787,9,0,ZTF_r,2024181533215,4194304,1.8419,171.681,9.98515,26.0921,2.30768e-05,0.0318139,0.12129,3.09586e-05,302,30.0,0.099424,0.086174,19.8378,26.0921,2,2459778.6815394,787120232,1,90.2147190211364,44.502648826599,2.25499893279593,1.66027846919978,255.827845411483,85.2340879471456,3.02168846845725,1.04851855463427,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,61.15096051135106,91.06131655899468,21.193765187447863,0.7290867333788394,59778.181539400015,False
112,787,9,0,ZTF_r,2025180023215,4194304,2.4433,172.844,10.2749,26.102,3.35496e-05,0.0387073,0.127098,4.52657e-05,304,30.0,0.109049,0.09715,19.5838,26.102,2,2459779.6800231,787120232,1,8.75009908553852,53.1712953915131,0.183058766261896,1.10177813680408,18.1254847243819,88.6821634698212,0.205763596566501,1.06632458977763,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,73.06252258136172,9.596696623396806,23.646695585400508,8.265758925127638,59779.18002310023,False
113,787,9,0,ZTF_r,2025180973215,4194304,2.3845,173.168,10.191,26.0986,2.2928e-05,0.0319846,0.119512,3.10592e-05,303,30.0,0.114562,0.087265,19.6038,26.0986,2,2459779.6809722,787120232,1,33.5740381488732,58.0773906195431,0.643059687462435,0.98850265675095,8.54351356560064,98.7782881058612,0.0870743438254106,1.06137585278941,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,79.80397378628135,34.42063568673149,22.256552783256883,2.5171869319416724,59779.18097219989,False
114,787,9,0,ZTF_r,2025181903215,4194304,2.1938,172.474,10.203,26.0868,3.11494e-05,0.0374623,0.129264,4.23464e-05,305,30.0,0.110917,0.086359,19.6516,26.0868,2,2459779.6819097,787120232,1,28.2058785513288,48.3377985469374,0.64909395605873,1.29696554727668,88.3160916439738,85.1987476986917,1.04357056886435,1.05788477589302,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,66.42082860431184,29.05247608918709,22.428842118937638,2.4821668691619996,59779.181909699924,False
118,787,9,0,ZTF_r,2029168273215,4194304,1.8127,181.472,14.7351,26.1238,2.52265e-05,0.0336871,0.130476,3.39647e-05,308,30.0,0.098959,0.078966,19.4478,26.1238,2,2459783.6682755,787120232,1,50.0805986813308,64.1542154293169,0.868358610179786,1.40569402460571,116.530796350272,123.509782294832,0.949848957617252,1.04804552959719,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,88.15412110952946,50.927196219189085,21.856425582780304,1.879328460901084,59783.16827550018,False
119,787,9,0,ZTF_r,2029170693215,4194304,1.75,181.445,12.4993,26.1534,2.27002e-05,0.0319881,0.119232,3.07334e-05,308,30.0,0.092169,0.076399,19.6933,26.1534,2,2459783.6706944,787120232,1,82.7904485408096,52.7782680400563,1.74493760504428,1.89074915193147,118.776707990667,101.042934926382,1.18342441299743,1.05068583519311,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,72.52246483912569,83.6370460786679,21.347403285355327,0.9414206236047503,59783.17069440009,False
144,787,9,0,ZTF_r,2111488633215,4194304,2.4221,186.84,11.2592,26.1573,3.13076e-05,0.0370654,0.136491,4.16767e-05,304,30.0,0.095027,0.084607,19.5888,26.1573,1,2459865.9886343,787120232,1,362.720923765381,58.5785819747511,6.88792731421411,1.171328676021,310.557681470572,97.2918586214362,3.21351971021241,1.08207353676476,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,80.49265937195004,363.5675213032392,19.755837301721993,0.2403704268380905,59865.48863429995,True
151,787,9,0,ZTF_r,2120514203215,4194304,2.1258,194.007,6.27804,26.2211,1.642e-05,0.0268585,0.1152,2.18731e-05,301,30.0,0.094988,0.079569,20.3664,26.2211,1,2459875.0142014,787120232,1,677.94571031791,33.626242173203,22.4270102625531,2.240876073043,713.342829686566,56.9802887696106,12.6034326991623,1.0544289080172,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,46.20572171536986,678.7923078557683,19.141757719490506,0.07390412573301638,59874.51420139987,True
153,787,9,0,ZTF_r,2124494733215,4194304,2.1028,192.8,7.36279,26.2159,1.50412e-05,0.0258356,0.117219,2.01716e-05,300,30.0,0.097505,0.072909,20.2092,26.2159,1,2459878.9947338,787120232,1,817.446948968135,39.1495466168655,23.2267069960375,1.62655915695237,812.997289106688,66.9028335258549,12.2337549770331,1.05779895726756,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,53.79527831103705,818.2935465059933,18.9336271847137,0.07137479442637296,59878.49473380018,True
163,787,9,0,ZTF_r,2135454693215,4194304,2.3372,195.122,11.9804,26.2284,2.34664e-05,0.0321739,0.121352,3.12693e-05,306,30.0,0.102527,0.080015,19.5724,26.2284,1,2459889.9546991,787120232,1,518.560717643252,59.7601018395023,9.65257282516096,1.23293231634594,528.66109885123,101.565748072667,5.24016877606883,1.06171620692595,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,82.11618238682266,519.4073151811103,19.439629845467124,0.17164475087588385,59889.454699099995,True
167,787,9,0,ZTF_r,2139488733215,4194304,3.0458,195.272,11.5873,26.2356,3.83109e-05,0.0410199,0.126835,5.11498e-05,304,30.0,0.119364,0.098142,19.4153,26.2356,2,2459893.9887384,787120232,1,476.213199934098,66.779924064359,7.9325041769872,1.0923688070054,450.463512637136,97.5553963822708,4.64861429638495,1.09811683413775,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,91.7620997195533,477.0597974719562,19.539167951328245,0.20883359317523612,59893.48873839993,True
169,787,9,0,ZTF_r,2139554803215,4194304,3.7422,200.769,17.0249,26.2408,6.8408e-05,0.0486604,0.146022,9.57041e-05,229,30.0,0.132772,0.11352,18.8397,26.2408,2,2459894.0548032,787120232,1,402.820328408438,128.537289619088,3.48607753603088,0.946250266220506,377.082856154637,168.090633927431,2.25843952168185,1.18602377572306,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,176.62271637716444,403.66692594629626,19.7257420815612,0.4750433360899105,59893.554803200066,True
170,787,9,0,ZTF_r,2143382743215,4194304,3.0887,183.197,11.9388,26.154,4.83162e-05,0.0458783,0.127319,6.48115e-05,300,30.0,0.128623,0.111172,19.288,26.154,1,2459897.8827431,787120232,1,359.966329495003,73.8162025413661,5.42456579933147,1.07595707329402,520.70067983702,106.942019773137,4.90179285921685,1.11028409296622,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,101.4306295405728,360.8129270328613,19.76079477789129,0.30520867253231854,59897.38274310017,True
188,787,9,0,ZTF_r,2151370813215,4194304,1.9479,122.478,9.68762,25.7265,5.50491e-05,0.0498856,0.117685,7.48962e-05,309,30.0,0.095383,0.078607,19.4398,25.7265,1,2459905.8708102,787120232,1,218.864728940914,43.8264891450772,5.5551257983601,1.24994965112737,156.594337364735,80.9393370423471,1.9477427786942,1.05252409918345,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,60.22185145662454,219.7113264787723,19.87186888477615,0.2975853142135316,59905.370810199995,True
191,787,9,0,ZTF_r,2154372843215,4194304,3.6684,191.687,8.15666,26.2017,4.45477e-05,0.0449057,0.126853,6.10567e-05,305,30.0,0.137248,0.114125,19.5931,26.2017,2,2459908.8728472,787120232,1,163.446246084942,55.6314699221303,3.26820444498982,1.07215072775259,137.400495254497,73.5690607212672,1.88021831649366,1.13604638110419,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,76.44304125922714,164.2928436228003,20.662653383603715,0.5051602252724361,59908.372847199906,True
202,787,9,0,ZTF_r,2168333263215,4194304,2.0109,193.141,15.2611,26.2013,2.69236e-05,0.0346326,0.126792,3.64032e-05,306,30.0,0.099341,0.086799,19.4158,26.2013,2,2459922.8332639,787120232,1,129.83121801801,72.863410208818,1.98209487684406,1.13314803186672,106.310383305753,130.947387398574,0.8173235982793,1.06490412142033,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,100.121400363447,130.67781555586828,20.910795334786755,0.8318305897003725,59922.33326390013,False
203,787,9,0,ZTF_r,2168413063215,4194304,1.7753,198.767,13.3576,26.2555,2.2822e-05,0.0316787,0.11754,3.0726e-05,305,30.0,0.091323,0.081869,19.7242,26.2555,2,2459922.9130671,787120232,1,158.373170478915,53.2508402379611,3.308338562941,1.85510545405225,42.5410102001942,102.160843294202,0.41921664867381,1.04345118318523,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,73.1718249238577,159.2197680167733,20.750507532958903,0.49894966755298426,59922.413067100104,True
207,787,9,0,ZTF_r,2169364583215,4194304,2.0027,195.839,13.5142,26.2472,3.62373e-05,0.0405153,0.112913,4.90907e-05,307,30.0,0.097723,0.078562,19.5985,26.2472,1,2459923.8645833,787120232,1,197.01461122473,61.9956560418987,3.53502082835655,1.33165527156906,160.334941403188,114.39950949355,1.41097463767969,1.05483192093837,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,85.18805092400551,197.8612087625883,20.506298355207594,0.4674421402083368,59923.36458329996,True
208,787,9,0,ZTF_r,2169365533215,4194304,2.0661,194.476,13.4231,26.2421,2.77351e-05,0.0353004,0.126836,3.75578e-05,305,30.0,0.095586,0.08454,19.5742,26.2421,2,2459923.8655324,787120232,1,137.763602238758,56.3772823835291,2.71822344509383,1.75916567437029,108.422901153686,103.248702509723,1.05718651157653,1.05271125295312,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,77.46785999650223,138.6101997766163,20.887612026335876,0.6067869156364306,59923.36553240009,False
213,787,9,0,ZTF_r,2169447443215,4194304,2.4258,195.831,12.6886,26.2348,2.52402e-05,0.0334232,0.122687,3.37066e-05,305,30.0,0.098601,0.089547,19.6108,26.2348,2,2459923.9474421,787120232,1,181.606377605134,60.9233187959873,3.31590701484819,1.40357447984618,247.726912827982,105.835656830182,2.35643993062745,1.07514609273319,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,83.71455542860063,182.4529751429923,20.58192262620394,0.49814968902315865,59923.44744209992,True
216,787,9,0,ZTF_r,2174300553215,4194304,2.4741,166.372,11.3894,26.0337,4.21307e-05,0.043149,0.142372,5.64166e-05,307,30.0,0.116318,0.094653,19.3952,26.0337,2,2459928.8005556,787120232,1,69.0987697832031,68.1953591875598,1.12712036121203,0.939252704338774,87.7972942228713,112.414627489662,0.786273245970593,1.07277892750695,0.462397800485168,17.9640001296997,0.0590000003576279,4.32499980926514,0.386999994516373,2458160.74515,2458229.694375,0,93.70704501174224,69.94536732106138,21.421802611919894,1.4545314817242243,59928.30055559985,False
